"x","y","z"
-217.178771007997,-214.579741728617,-132.281626745745
-224.818108503109,-208.681873291346,-131.073146395185
-225.067859075147,-210.987396844573,-126.897352887002
-216.702353812736,-212.02784916021,-136.226759127924
-220.746511915569,-210.84080309038,-133.940399628577
-219.516457668304,-208.493499391183,-137.620349673405
-223.268759931311,-206.958314526496,-135.187987169645
-184.517397156857,-205.395577251681,77.2055121234953
-187.281980006863,-202.535468188258,79.6995202479646
-180.633856282208,-207.608721842535,78.770190997432
-183.427521338873,-204.81995359838,81.3914766722357
-186.430065705981,-201.367923288784,83.9007163016186
-178.902079962681,-207.279935878717,83.0446245653447
-184.056971413495,-200.653918229635,88.9500623779106
-179.760408626165,-202.626356156216,92.8171938877495
-181.942945202609,-203.920664818954,85.8538760353569
-177.729749835322,-205.843633232018,88.4893977593506
-125.457782370156,-154.017210974816,23.2491615196288
-128.498463584627,-158.930453019504,21.6375994129376
-132.77684166951,-164.7571835045,37.115014912365
-130.455115623533,-160.419555243095,39.6092506881292
-132.175456598267,-163.470091860971,20.0047889518637
-136.31559938958,-167.404525552768,18.3701923166004
-139.959176883555,-171.563827256052,32.3462363489785
-136.00288736945,-168.540652180308,34.6531412217433
-141.66739797755,-169.973498878405,16.8656991865032
-148.117449118246,-170.805665094196,15.717820778545
-150.526616481645,-173.850087720611,28.9000748144599
-144.868631231607,-173.402032234504,30.3484972755665
-154.690490407512,-169.91864734096,15.2476390898181
-160.725885741747,-167.422788724925,15.5031083173176
-161.688866394317,-170.665823470174,28.5859065909732
-156.300914977156,-172.9222345266,28.3269120015909
-165.87766145809,-163.521157226952,16.2589633878043
-169.819524067509,-158.461162201399,17.4673381999073
-169.876039638033,-162.643081386161,30.3185548421117
-166.317249463798,-167.161174548954,29.2649519867325
-172.244871255335,-152.534516450565,19.2577152292743
-172.937781639812,-146.295418100192,21.4536914872208
-172.887961362518,-152.185648794924,34.4593250489461
-172.118333100866,-157.500713737364,32.0678844206842
-171.773013173904,-140.560531224055,23.5731213774374
-169.049282679804,-135.558585720967,25.4163276532456
-169.9658488159,-142.823731807735,39.6359306275062
-172.119491925322,-147.211859166608,37.064566725603
-165.489291233115,-130.930413436157,27.0662772751798
-161.212802873889,-126.945293730905,28.4951918149371
-162.761632803736,-135.95689870475,44.3490044470923
-166.798285220808,-138.995981562904,42.1063676403596
-155.736652745972,-124.500981042744,29.5645144222655
-149.222341130267,-123.880603126902,30.2276804034899
-152.071455003896,-133.857886873177,47.4789886788674
-157.774352636521,-134.188341516075,46.1770405132595
-142.476019060096,-124.75261291831,30.5300114254087
-136.208763122019,-127.051913294923,30.3984800220872
-140.703290422798,-137.024939476907,48.313495691577
-146.20460259379,-134.818924804982,48.2186757326589
-131.036562193533,-130.979836416911,29.6417151843221
-127.266691282564,-136.297990806274,28.3037351918298
-132.614864610104,-145.109112808341,46.2249086944487
-136.074905005257,-140.52956531333,47.6344558256235
-124.897623159148,-142.32818286225,26.6640611262842
-124.148245666588,-148.433294787982,24.93249871334
-129.608814160583,-155.515400798367,42.0448198134478
-130.406633962563,-150.262567425746,44.3005207045401
-167.656245789164,-147.872872785785,50.7961248590468
-164.199469670932,-145.695370784983,53.1556484431405
-164.802644903271,-154.239630825644,56.0192227566302
-167.397184083093,-155.753806442232,54.070781807603
-160.067471780905,-144.526291952217,55.1432451088649
-155.515696578795,-144.449909884177,56.6184381389684
-158.409969752488,-153.526672872242,58.9785309485217
-161.734944116507,-153.477136340944,57.7003657357259
-150.859133557385,-145.394276369606,57.4825795229368
-146.447108095889,-147.311220602888,57.661748219781
-151.789968682439,-155.828456442535,59.9299455304923
-155.020120694459,-154.330407200272,59.7435308301137
-142.663312728911,-150.176332678187,57.1066041107548
-139.758262531875,-153.799870458541,55.8539564317461
-146.767675357454,-160.579164592862,58.5327762177118
-148.976333240138,-157.958955104933,59.5171436759124
-137.849393668542,-157.826869630309,54.0265760596453
-137.056617825779,-161.950203074755,51.767277905941
-144.627697938354,-166.430796792724,55.1905412468706
-145.284187752478,-163.465563784019,57.0528031593847
-137.502305810484,-165.910588770862,49.2388675548923
-139.135734487986,-169.468735399623,46.6118143641391
-146.018997345898,-171.941454144563,50.9343593417982
-144.881780895428,-169.323787531724,53.0966142736826
-141.73306330339,-172.405314578527,44.0643528985693
-145.125020651582,-174.528829117277,41.7618857434101
-150.393941665371,-175.437090178912,47.0769416685621
-147.900967314357,-174.028773625584,48.8796629253828
-149.196932700632,-175.675671299499,39.8571395857875
-153.724132816339,-175.789237679087,38.5295406162416
-156.664890663511,-176.091506349705,44.6453090448615
-153.368854927924,-176.124198452105,45.6391554902333
-158.371983413287,-174.919919238501,37.9851532451867
-162.78048849927,-173.072806943771,38.1587942415828
-163.377354927975,-173.994519113223,44.120799516884
-160.089432215636,-175.383971077514,44.1404600323419
-166.564293945273,-170.207681459391,38.7139468717471
-169.46993528142,-166.516466680965,39.6133834579226
-168.341873950606,-169.135151437309,45.3512577870648
-166.190990848616,-171.864002008546,44.5336336306258
-171.375834317771,-162.423275304184,41.1192937762886
-172.178589340657,-158.273869056361,43.2288619597895
-170.476154218279,-163.17049776058,48.1490171927551
-169.790703342853,-166.152555617395,46.5710677739804
-171.792993419409,-154.335744704042,45.6744060063943
-170.241898918222,-150.818303126034,48.2469472465683
-169.279168410786,-157.841115059722,52.0160862834343
-170.314863202341,-160.352920519947,49.9995716834015
-152.67780741776,-175.125544562222,51.618905280841
-154.471791242512,-176.078411065955,50.2095670379872
-157.936879477169,-178.679610235111,53.5610774099432
-156.48347857406,-177.96831272976,54.886581744525
-156.6280780664,-176.503021271673,49.0960639690294
-159.037256792237,-176.408451726546,48.3078989776546
-161.678170301859,-178.819870838278,51.6773203591558
-159.702135954146,-178.964077136092,52.4764632691504
-161.561113715508,-175.823468827069,47.8184454915992
-164.000775110722,-174.74992289957,47.670938624803
-165.734553877711,-177.315021389583,51.0053265189193
-163.740212442313,-178.263869631081,51.1717300019677
-166.096778421025,-173.162816703302,47.9784740087599
-167.708694871745,-171.168445338276,48.7204381706138
-168.855510932254,-174.390492786344,51.9223010147745
-167.478603728666,-175.994413772919,51.2612545703173
-168.81521184768,-169.004511806989,49.742491199084
-169.372003067904,-166.853293288899,50.9657492925529
-170.306110744717,-170.934704155026,54.0321959720293
-169.814229443121,-172.659174889301,52.8710603921238
-169.311677487864,-164.841609227196,52.3867455729714
-168.603298357938,-163.066733382285,53.9553543468229
-169.734776477563,-167.934416938494,56.8306927509658
-170.284866154188,-169.329686977412,55.3726485661326
-167.252235006951,-161.596265686902,55.5748237970502
-165.356689067021,-160.537546878636,57.1299024192038
-167.16547682485,-166.054360353231,59.7297166380151
-168.670625326425,-166.816839818982,58.3158700841909
-163.107596565572,-160.037537360945,58.4867727690837
-160.670688780122,-160.14497286316,59.5304139102772
-163.355956269794,-165.884387888228,61.9250152156933
-165.350629409618,-165.733724272684,60.965523120408
-158.186424202791,-160.810272932985,60.1646057210641
-155.810666252538,-161.972558522613,60.3345767184804
-159.345754822451,-167.468860203588,62.6935311033157
-161.309897023144,-166.47844668862,62.5182065929377
-153.71468009816,-163.559662240234,60.0270623233431
-152.038853190765,-165.465244928082,59.262655556684
-156.194624033162,-170.351763236145,61.767744069754
-157.60171759949,-168.789450340801,62.4376566056535
-150.892757035858,-167.548849148287,58.0958664911706
-150.363726881546,-169.687236300717,56.6171066934339
-154.74670507097,-173.763055623802,59.4097997207988
-155.219930760168,-172.045014648331,60.7313552502766
-150.516836036371,-171.774318109785,54.9527357145945
-151.32676987255,-173.655085998826,53.2384001213961
-155.419339039891,-176.850735834975,56.3717799582562
-154.817514623551,-175.404252619785,57.9181330123426
-161.986528107329,-185.387887410301,61.3717858022775
-163.239999756541,-185.904545447321,60.0158325306112
-169.875698525779,-196.34987210247,68.7538703047521
-168.769056762046,-196.041690400144,70.1898904768742
-164.80247277023,-186.055876526244,58.8759870884089
-166.573109911273,-185.833792351715,58.013223654445
-172.997135161319,-195.977407428001,66.6138448648466
-171.316523561138,-196.328449839557,67.5420285339766
-168.425261063972,-185.247053887384,57.4801449586765
-170.224977490574,-184.322854200091,57.3172834614215
-176.554393851014,-194.336973121257,65.8593420532555
-174.787770969648,-195.304423713661,66.0384037633383
-171.830984622203,-183.106752798112,57.5529370298958
-173.135696678635,-181.680239124113,58.1713033520881
-179.492937139622,-191.741498534381,66.7286686859629
-178.158644706318,-193.122227521609,66.0947295324468
-174.065216412131,-180.160687290052,59.1124619366283
-174.5671531084,-178.662001375875,60.3086120273134
-181.068158685169,-188.941848723479,68.9696615521891
-180.480598493396,-190.310389668583,67.7112864203406
-174.610657252107,-177.294637306534,61.6840276509202
-174.189004513633,-176.148149137849,63.1619771927165
-180.939225904836,-186.805229398724,71.9505399099338
-181.22549411655,-187.746382806944,70.4079833241216
-173.319661640474,-175.291232331596,64.6646774117818
-172.051254774082,-174.772680452475,66.1125373905533
-179.072366099722,-185.865427680312,75.1455343015814
-180.212805267493,-186.170500349116,73.5419339137243
-170.463599283524,-174.621429387652,67.4242997424196
-168.665623444176,-174.847324312722,68.4930274581154
-175.804320961732,-186.225314336895,78.1795098216462
-177.566830455557,-185.884556645097,76.7436486313069
-166.795349518098,-175.441095315096,69.1861306419934
-164.989497070563,-176.37205331486,69.4260960265996
-172.161476499394,-187.850459257995,79.5326714582451
-173.952044523743,-186.887878724137,79.1572124284804
-163.383492476317,-177.588115536313,69.1904703946244
-162.084933549158,-179.007832450787,68.4950491251339
-169.277799061237,-190.46194562532,78.5121847357418
-170.568309628837,-189.069211326149,79.3134710546766
-161.173536453319,-180.520340817354,67.3938494835771
-160.698930422545,-182.015238293103,65.9917056723496
-167.861624462436,-193.28793954538,75.3838698068249
-168.364814592109,-191.908191183684,77.1463479995495
-160.680593684537,-183.38254111611,64.4443566578547
-161.117182983984,-184.530947127846,62.8744583120568
-168.055659516801,-195.411654098922,71.8003149614745
-167.757920055155,-194.481693679481,73.5430826807713
-171.737317292698,-194.050648238489,-102.284553167585
-174.620136560407,-197.389708503872,-96.43517446766
-164.026938344971,-187.991099074459,-82.5626070702907
-160.623595597524,-184.133502487823,-88.1348942335943
-178.518506009866,-198.708693550733,-91.3892660994246
-183.359059028449,-197.824948045118,-87.2895279399604
-174.103224079376,-189.540665777789,-73.766599604401
-168.566887208272,-189.882011584652,-77.6840371266333
-188.757037291221,-195.763954352492,-83.4979941166292
-194.312086725465,-192.860907005885,-80.4514150447675
-186.102817779083,-184.920829641964,-67.7493283593115
-180.113457270529,-187.789072100095,-70.3628565349938
-199.608178740896,-188.760611045263,-79.6612622689442
-204.34417472625,-183.712267619005,-81.1633800601078
-196.313406141046,-175.363515813037,-67.9378572428234
-191.604185842405,-180.701043369901,-66.9264934100664
-208.333814043875,-178.569477332348,-83.5179711097091
-211.104422350509,-173.680850791167,-86.4174428871411
-202.489693007879,-163.895786639123,-72.5784355113883
-200.089245327444,-169.61065624745,-69.8700935427107
-211.896984957938,-168.890097613413,-90.6863588014439
-210.773780517738,-164.329595044523,-96.2114591923971
-201.086601364928,-153.402460361109,-81.9453590605598
-202.771917035804,-158.423065055294,-76.686781297077
-208.618489314274,-160.420486260456,-101.941717465543
-205.696636409196,-157.692786890738,-107.200864786842
-195.226529606772,-145.82657137463,-91.9230024151423
-198.477963823865,-149.049793540804,-87.2307800281863
-201.655640460363,-156.785450437748,-111.687385955828
-196.523460575419,-157.551235246501,-115.474896947674
-185.305754944014,-144.809523105419,-99.3376525961561
-190.849156182468,-144.440020743127,-95.9054536005367
-190.708621475651,-159.056735354439,-119.012080128391
-184.845214591242,-161.312750372204,-121.834009379044
-172.638714323115,-148.280266841759,-105.393404569372
-178.999300417344,-146.066602473121,-102.655316378842
-179.792951713744,-165.274321861893,-122.562093174445
-175.743546739798,-170.746790564181,-121.191343563248
-163.078084696243,-158.354868808112,-105.004607997686
-167.238849166728,-152.456975999711,-106.186120636055
-172.220749574949,-176.385841443504,-119.090311705069
-169.499449498531,-181.491791910059,-116.579684424877
-157.302983359728,-170.076281255806,-100.969550277392
-159.698351888475,-164.483773009248,-103.156916252812
-168.605697189666,-186.009636079662,-112.932232050549
-169.632000957982,-190.082299813431,-108.014040899513
-158.114867677307,-179.662390443478,-93.4187808053977
-156.75668691503,-175.087721968356,-97.7874542851937
-188.924821337556,-205.676558918727,-116.788746476217
-191.007798488116,-207.522024709606,-112.081301455378
-183.76690554746,-204.10350809648,-105.922251007151
-181.315934597239,-201.46441336086,-111.392423909553
-193.915301937409,-207.987672296757,-108.176741289375
-197.603267351204,-207.166481720847,-105.023961717983
-191.344418700586,-203.856808300456,-97.5170220016059
-187.121965622983,-204.914821878941,-101.29278921084
-201.92589639321,-205.73933132796,-102.013041481025
-206.48857704698,-203.729543553955,-99.5130856508663
-201.26990051141,-199.345254765859,-90.9013122358297
-196.185335011205,-201.923265560928,-93.8960361235477
-210.647909733361,-200.502893457732,-98.872286518073
-214.145836671334,-196.270181936827,-100.125141215064
-210.388250136428,-190.898806594747,-91.7478164482209
-206.097451605872,-195.591147804343,-90.1746593074372
-217.10967406672,-192.087303697598,-101.992392101172
-219.366858370536,-188.367329591636,-104.193786823788
-216.810797062931,-182.066851053624,-96.7021528999314
-214.083474808236,-186.275572141628,-94.0424537680052
-220.444999275178,-184.880601637109,-107.448093691972
-220.216949961837,-181.642182026358,-111.845593240759
-217.258006050283,-173.998200547509,-105.738380223759
-217.884327851531,-177.956033673002,-100.592448582972
-218.900845221585,-178.911887861661,-116.848080513544
-216.660300406124,-177.088656154234,-121.734981959021
-212.917155285199,-168.337685329392,-116.64094533909
-215.525560758802,-170.620054762892,-111.324566694194
-213.604467019081,-176.710582303243,-125.603280598209
-209.890532457588,-177.707803026346,-128.439411237233
-204.778033297735,-168.741083744297,-124.649440145752
-209.299417953521,-167.756578148719,-121.082744216009
-205.723772802189,-179.40257115832,-131.119179150713
-201.414256290161,-181.642297166914,-133.422224208399
-194.548412991688,-172.698512993406,-130.597715154233
-199.697781313587,-170.414432842482,-127.944798342109
-197.376826315119,-184.799573306295,-134.031988928383
-193.808588090725,-188.698271813788,-132.929504582312
-186.106909322855,-181.08908079021,-129.937813437409
-189.96468103644,-176.31388653752,-131.262306517476
-190.68888240911,-192.613520836522,-131.393425617089
-188.305292687232,-196.244166059215,-129.547465217554
-179.940409690286,-190.401478111535,-125.595409568765
-182.661049225342,-185.960655058411,-127.968646597461
-187.253592725538,-199.712708730706,-126.360461549464
-187.608727449673,-202.946263579698,-121.791245616901
-179.593506236123,-198.074404144816,-116.978459297787
-178.885736322276,-194.420824552431,-121.954839060619
-201.193754650104,-210.356215678546,-123.591958683428
-202.637529979964,-211.338799967029,-120.35070155042
-197.149924606396,-209.504938220436,-116.539741505786
-195.403855402842,-208.234280205934,-120.445575317899
-204.67628598668,-211.552921056809,-117.545370063283
-207.234642856947,-211.100832690987,-115.205068224457
-202.739633773007,-209.224383315101,-110.654492367459
-199.615605624148,-209.787979596695,-113.288653716823
-210.182353037325,-210.140488132847,-113.247864431976
-213.264680071023,-208.657854955739,-111.838824419144
-210.284094352021,-206.558156382621,-106.358076124519
-206.414698369263,-208.171412796237,-108.261727530599
-216.102441020535,-206.466955785726,-111.389889704732
-218.510116918915,-203.71103187454,-111.930445697564
-216.560211651255,-200.331620808194,-106.665809835092
-213.741764426787,-203.885566359731,-105.814529084127
-220.495840747182,-200.862542523273,-113.107201354811
-221.981240800146,-198.192690332006,-114.807819555162
-220.671148045797,-193.537965937205,-109.966454559739
-218.890471513385,-196.751292047965,-108.110361820022
-222.801380234625,-195.771383189538,-117.160860931194
-222.835554721658,-193.647737830419,-120.168283646977
-221.613410277706,-188.024175287172,-116.300759565496
-221.62843310116,-190.623464703305,-112.672082508804
-222.007259318857,-191.850071298988,-123.705458016445
-220.430285698501,-190.634120443098,-127.243647018863
-218.716849640039,-184.375856378867,-124.793999046269
-220.602080791102,-185.84107363049,-120.561460405166
-218.408750337375,-190.483074989142,-129.850031485641
-216.077679046543,-191.36784108479,-131.515412331769
-213.294038485468,-185.078726004141,-130.080190375152
-216.226575234952,-184.130998005477,-127.96904237363
-213.403036362581,-192.747104526299,-133.154218584647
-210.507318781625,-194.4412007103,-134.710865594198
-206.450511157833,-188.690294543654,-134.056591727326
-209.975972553288,-186.661069132277,-132.143979660876
-207.669547099577,-196.632099897039,-135.159786531367
-205.075224453378,-199.176547603607,-134.471624489033
-199.891379134924,-194.466141534073,-133.724391396357
-203.017208425975,-191.348997340289,-134.593943937976
-202.816423063792,-201.606133397794,-133.613283158368
-201.103744231084,-203.843327530652,-132.587627348778
-195.201461862325,-200.36365601655,-131.283532283692
-197.204120047318,-197.517114501152,-132.608846631203
-200.266405137828,-206.201577738885,-130.433520876824
-200.365441192131,-208.558553401873,-127.129156050892
-194.392504996901,-206.051167133395,-124.706303762994
-194.244403181179,-203.253861743388,-128.660144530726
-210.96856020888,-215.417893475473,-129.540790937079
-212.002577746572,-216.100123210821,-127.176232984339
-207.551962829331,-213.736980552449,-123.993099093687
-206.336154068443,-212.932567123967,-126.713906744498
-213.506117897215,-216.238028598517,-124.971384515873
-215.075530919315,-215.731800389847,-122.944429795229
-211.446511595202,-213.466029622681,-119.424442505885
-209.287123960745,-213.896192373717,-121.533039514576
-216.961186217851,-214.945746111527,-121.65490548008
-219.262104201394,-213.836205271871,-121.027376486904
-216.330813121691,-211.137802697776,-116.689051604916
-213.854094197849,-212.529241569803,-117.770247966977
-221.42637179603,-212.165294482267,-120.684989306634
-223.143483861265,-210.172700689349,-120.676852075429
-220.80982180866,-207.159072244748,-116.669856895149
-218.6945549879,-209.312873646063,-116.315101216457
-224.584645146717,-208.39030614613,-121.440090257466
-225.829304467068,-206.723961366872,-123.021926147706
-223.913769019134,-202.603757183546,-119.21916737756
-222.587729129333,-204.86448484425,-117.661936385322
-226.479751474227,-204.923113014782,-124.886031700459
-226.533127935389,-203.401374720748,-127.078567406877
-224.696880801511,-198.757251574241,-123.809293591028
-224.647865928711,-200.538181100423,-121.288596578504
-225.98213979115,-202.190627754659,-129.504406824342
-224.885699343297,-201.414088540063,-131.934589865279
-222.696838428909,-196.303037696795,-129.624172655023
-224.014625996701,-197.278684416621,-126.712367835994
-223.36898895212,-201.286397524073,-134.006309576281
-221.491896891513,-201.525329534543,-135.392874469356
-218.986508583578,-196.975712962095,-133.396827318685
-220.981179826921,-196.213763534552,-131.866216837762
-219.655852886801,-202.398203116546,-136.572271163831
-217.733715707367,-203.907812990251,-137.641700145703
-214.277280492189,-199.546315517485,-136.056013129116
-216.712884322241,-198.135158310936,-134.811156316739
-215.569437463256,-205.578725422739,-137.984074139252
-213.473510235552,-207.171233275114,-137.55027810003
-209.757117709057,-203.505334679866,-135.91150976944
-211.913512168457,-201.371232214705,-136.429943684118
-211.982751126084,-208.866824367539,-136.897174484903
-211.045777694521,-210.80046640323,-135.955775347212
-206.354492551541,-207.506222153119,-134.180115067609
-207.845238091864,-205.577266415186,-135.159317000128
-210.408516134018,-212.591096187309,-134.224813048988
-210.417567462394,-214.207140718116,-131.966650336549
-205.653887646664,-211.453999741619,-129.61700186997
-205.60091638493,-209.501868119998,-132.328706006683
-187.558402928586,-138.526340542186,-66.3033737134589
-183.75320449587,-134.514410387205,-70.1349235615158
-173.312601174261,-125.590209074801,-43.6671943937403
-177.75930459228,-130.480196976454,-40.9158038701883
-178.887793678638,-132.489446632183,-73.4333897776715
-172.915848645583,-132.485721674018,-76.3169042060373
-161.419537850239,-122.636152519519,-48.4325900884299
-167.864056765691,-122.92058469024,-46.1822484734925
-166.245192124578,-133.558124679569,-79.1518358126821
-159.604766222586,-135.737705139448,-81.5496082598732
-147.712543355365,-125.792486714237,-52.4647269618359
-154.459904652408,-123.618572616971,-50.6138678187762
-154.044574478942,-140.031592598986,-82.3667648372648
-149.872518806739,-146.172044040822,-81.5647030647143
-138.04602284981,-136.354973931699,-52.9910647377713
-142.151294162155,-130.125402352223,-53.267065907517
-146.65444296686,-152.616501347653,-80.2096881474112
-144.599506447057,-158.621109579378,-78.5510491238643
-133.189997953863,-149.345842684704,-51.2892054682457
-134.962560369079,-142.988919888144,-52.2953269721463
-144.560254306822,-164.240804252514,-76.0212335101636
-146.538209655382,-169.552799232914,-72.4881012617068
-136.537247264809,-161.598940153015,-47.0463216422568
-133.740635881991,-155.555177434122,-49.532830879347
-149.683862317844,-174.656564331276,-68.2550151589435
-153.713290775918,-178.988314920085,-63.8169102652491
-144.995254418581,-172.041102122733,-41.6413682043221
-140.413036017196,-167.311699850977,-44.3099192454232
-158.908147354154,-181.320971494253,-59.8603887436453
-165.093006900277,-181.413946461693,-56.6425666228139
-157.384613708614,-174.963165085578,-37.0837784379865
-150.705207966359,-174.647867720814,-39.1960429291321
-171.635408292755,-180.013151722579,-53.9912807794065
-177.933466333672,-177.358062740021,-52.0383195019354
-170.749453965469,-171.345734216844,-34.0990235904421
-164.295615114764,-173.788636772011,-35.3688327472858
-183.415941142378,-173.181757402421,-51.2194530397141
-187.838754601468,-167.663574675083,-51.5737590152594
-180.208526732096,-161.696958601308,-33.0142924184482
-176.106484311367,-167.275736447467,-33.3056613870641
-191.284970586035,-161.429067151444,-52.7436017667869
-193.348983476462,-155.040168691931,-54.7367328409553
-185.219551584948,-148.425313288571,-34.1026660490592
-183.37884003791,-155.204737371932,-33.2446582149532
-193.136501693161,-148.995185829806,-57.9263559238748
-190.803934265199,-143.511657901167,-62.0687475602175
-181.67330359357,-136.142564749906,-38.1803352061598
-184.611712893931,-142.015916099579,-35.7803542766567
-134.091896846353,-162.539090055196,-20.3180751002601
-138.778990362327,-167.388400305176,-19.4099812784814
-135.738479488925,-165.565587259744,0.832421711133094
-131.351959836532,-160.978662220474,1.35660479578756
-144.642949477172,-170.221149034945,-18.5632734166191
-151.574307666413,-170.815071446638,-17.7285000191705
-148.275256159544,-169.37077617957,-0.0351531132789091
-141.403725268524,-168.485837164714,0.315144750590036
-158.658712837765,-169.805899338568,-16.9659376771092
-165.150250386739,-167.397056231059,-16.2495399504547
-161.659684313704,-165.961111667667,0.311150071937192
-155.277029669132,-168.473613421648,-0.063392877934163
-170.471433707577,-163.35963581966,-15.4670268260478
-174.456480210162,-157.821594326004,-14.643352924801
-171.035883550074,-156.53236837143,2.24914997477242
-167.000535375583,-161.913582317175,1.09492802310223
-177.351312732447,-151.267756461073,-13.9407416842149
-178.793475791755,-144.345327097138,-13.545234609334
-174.586446872326,-143.360124423748,5.18458614958831
-173.66106694145,-150.139899893932,3.68979943035097
-177.812056561507,-137.863807751765,-13.6666919059085
-174.582239525584,-131.971033428187,-14.3487717259374
-170.214335076496,-131.599807109856,7.06669996931429
-173.337425676218,-137.118491990304,6.35295480124825
-170.425183988006,-126.153072023178,-15.4688975740096
-165.730274251829,-120.946404749489,-16.8534336908132
-161.785810949595,-121.450568882809,7.57626097734143
-166.292433120931,-126.248222230642,7.44983929229038
-159.955094982595,-117.937944663433,-18.2776984609364
-153.15742135894,-117.403592448325,-19.6453908638622
-149.17494230492,-117.834836302224,7.17060368340469
-156.047369226534,-118.536362235875,7.46968561962953
-145.995274496207,-118.308358366779,-20.9884178852669
-139.224591881152,-120.522839830792,-22.1892336625537
-135.342866041885,-120.952733643156,6.15976034326341
-142.01128567084,-118.674905958391,6.73610818805202
-133.699201646933,-124.823208246358,-22.9807201485218
-129.674853512425,-130.958128235335,-23.3355503959764
-125.967913798199,-130.966997684545,4.40802369594859
-129.899915384258,-125.131752466215,5.3714812801967
-126.809209987815,-137.648763687701,-23.4661324860896
-125.42795457227,-144.223460430362,-23.3280250060304
-122.444466693541,-144.04774919105,2.55173285392375
-123.387593496039,-137.505077319561,3.4129490758561
-126.524795211498,-150.617746988834,-22.6200394572901
-129.886305277841,-156.753538029202,-21.4466150989736
-127.313043250991,-155.715609680676,1.7225899199935
-123.868789934536,-150.151851700136,2.01170426076638
-173.326657893283,-204.413713895535,76.8826219320803
-174.382332587312,-204.545114131168,75.2507984853075
-176.378628316322,-208.250188656525,78.1792105143118
-175.325921301793,-208.212863232249,80.0810702495783
-175.807710757947,-204.333304787904,73.8735935279419
-177.514872095237,-203.797062648819,72.816053464474
-179.372965457568,-207.176270183316,75.2918474353915
-177.804140327448,-207.919978982083,76.5487891843619
-179.372226535425,-202.956924473021,72.1562398846858
-181.241251805024,-201.851528696038,71.9434166719423
-183.114957778935,-205.143200103185,74.5084375783744
-181.099403520275,-206.282336010997,74.6304304906392
-182.976477551576,-200.53759874733,72.1980204589554
-184.461247776173,-199.102992846572,72.902381508079
-186.713044750995,-202.029955369851,75.4520935796754
-185.142212008025,-203.607786156087,74.8054539767712
-185.607780560933,-197.666797891594,74.000778980494
-186.346466930273,-196.340322108487,75.404543342488
-188.729606195855,-199.621180796892,78.1212677672973
-187.875830310476,-200.732924632234,76.5335735011654
-186.625981762409,-195.227224486479,76.9920524602306
-186.416502973704,-194.396238132743,78.6790006176783
-188.819129789053,-197.784201861066,81.8126104027932
-189.044250568083,-198.565909052734,79.9273923317968
-185.709651281452,-193.881048971226,80.4182575254279
-184.523275520818,-193.695843973459,82.2691027541677
-186.722893229284,-197.110871335002,85.8556072399688
-188.039793840072,-197.293484523978,83.7247968292769
-182.901449055688,-193.835236138013,84.3970694431702
-180.981443116505,-194.298999315201,86.5439381421561
-182.880935084873,-197.611973970658,91.197940964112
-184.91619033504,-197.253195177281,88.6405628388182
-178.993669267399,-195.091963924821,88.0275499285007
-177.106599645101,-196.186016887602,88.5946776642236
-179.081371443121,-199.776715472431,93.8623165399858
-180.977537527611,-198.422599134804,92.9562414204933
-175.426707034865,-197.52001186932,88.4209177278652
-174.059283302895,-199.001960777764,87.5072922659038
-175.675626296408,-202.788084655421,92.5898496978315
-177.177840751635,-201.357026052135,93.7459808203491
-173.108389101358,-200.508993180775,85.6803403493188
-172.594895901989,-201.912453702923,83.2053395137494
-174.455152813834,-205.72053816068,87.7464340362334
-174.807206686997,-204.211046840702,90.5829718320249
-172.456462265558,-203.077862268169,80.7861946324699
-172.685008323438,-203.922178142619,78.7171607931015
-174.677025898257,-207.76949176655,82.1837791334246
-174.411028359501,-206.923539841083,84.6241444119457
-220.586857537153,-215.310608726961,-126.765009440292
-220.717335463858,-215.320381206311,-124.357267943133
-218.043580311437,-216.400414788906,-124.489812721613
-217.259520519466,-216.805259176398,-126.713718429394
-219.481942063373,-213.86043717304,-131.10230028939
-219.992716994631,-214.68028219046,-128.919765123171
-216.126706503759,-216.516118176293,-128.839724323164
-215.324383857294,-215.831146901351,-131.0453754583
-223.364417717293,-210.862999643128,-130.488124260121
-226.202260249297,-207.432982650082,-129.324574571146
-226.236667091061,-208.710778863975,-127.240397080081
-223.599971716654,-211.895307357881,-128.349121048693
-223.640944814103,-212.952707994334,-126.281866615401
-225.832339614102,-210.186652212145,-125.357544283062
-224.829373618522,-211.161437066239,-123.416309497398
-223.149809806178,-213.442372288663,-123.972441023336
-219.026650739003,-212.839871520516,-133.205005391196
-214.849581182533,-214.771692914346,-133.214473154454
-214.729062014412,-213.39599769023,-135.231958208765
-218.63771325489,-211.642940150459,-135.177704651579
-218.364756786575,-210.329577149744,-137.027575923354
-215.019402359019,-211.799311587636,-136.983834010829
-215.099591395043,-209.820647707967,-137.991261706465
-217.698240951312,-208.556811194353,-138.28110678855
-221.418848486519,-207.971690850723,-136.544428291368
-220.130734369871,-206.67882271195,-137.896302195819
-221.885422621007,-204.581700317745,-136.917786466197
-223.592225749753,-205.18071925599,-135.627652833824
-222.909124834096,-209.842435227613,-132.590829561594
-222.244973875672,-208.857976888319,-134.607054979819
-224.83902279785,-205.59067563449,-133.632625752999
-225.727449051581,-206.373516853442,-131.493678892385
-185.886373851018,-204.105626296007,78.4636334530641
-185.8563986237,-204.345868673521,76.4909782517164
