175.46051 5.141584 -166.365768
177.113754 42.185623 -158.96048
178.558517 28.858215 -153.550766
167.499847 4.152622 -192.467667
171.503265 53.87571 -180.031967
175.026917 51.771851 -167.597321
164.687241 13.914248 -201.707947
163.20636 27.328989 -205.900528
164.440369 40.978245 -202.356277
167.064911 51.234131 -193.618683
220.978256 16.678139 -175.82135
217.087479 7.131253 -182.244003
223.115021 28.894756 -171.701508
210.746948 4.514325 -192.917969
216.525497 50.093624 -183.269699
220.715576 40.839119 -176.132736
203.878723 6.286019 -204.656494
198.943237 15.207667 -211.45845
195.645126 27.519192 -215.25119
219.205109 18.497858 -216.842697
217.242737 27.672054 -220.261368
198.640762 40.24548 -211.925476
203.307449 49.546398 -205.695694
210.082504 52.518185 -194.252686
218.911591 37.084721 -217.233292
222.051407 44.03883 -212.429153
227.580353 46.676628 -204.828812
228.181747 9.862555 -203.96077
236.681412 19.409439 -192.021164
233.962936 12.417542 -195.955627
238.536835 15.491926 -211.480408
244.457474 22.170221 -203.64917
242.610931 17.397966 -205.943619
250.36525 20.826387 -214.023727
233.445648 44.552387 -196.678741
236.396912 37.802399 -192.375259
238.551636 28.69145 -189.891129
244.244965 34.783928 -203.930038
245.688004 28.530848 -202.386139
252.63678 28.452049 -211.182556
251.229065 23.630411 -210.932678
222.570709 11.859926 -211.697769
234.54863 17.023743 -216.649643
231.822922 21.585917 -220.328979
230.671448 27.83988 -222.053833
247.410065 19.472178 -217.934814
244.317932 20.552263 -221.758072
241.10228 23.1726 -223.829132
241.629822 27.956453 -225.110825
231.610382 34.199581 -220.609848
234.178192 39.010159 -217.139221
238.108643 40.90395 -212.04628
242.240463 39.384441 -206.433212
240.940506 32.772083 -224.042877
244.064606 35.588799 -222.092896
247.115768 36.941456 -218.323837
250.111908 35.862923 -214.358566
251.067337 33.229912 -211.146439
246.252899 28.076979 -223.196426
249.419952 28.209249 -219.651489
252.087952 28.339443 -215.823685
57.346767 4.852331 -199.221344
65.675201 4.679161 -207.26062
73.483223 9.633524 -214.48848
78.047028 20.215393 -219.248444
77.977959 32.562698 -219.586014
73.294731 43.349174 -215.410721
65.42791 48.965553 -208.473801
57.09832 49.353794 -200.440292
49.797432 44.060204 -193.018143
45.155525 33.254555 -188.132202
45.225204 20.884979 -187.798248
49.987728 10.107211 -192.093735
46.637135 41.506058 -222.321808
40.437229 37.47179 -218.668488
36.803841 30.366369 -216.411957
36.849869 22.127172 -216.186523
40.563015 14.957302 -218.052475
46.808628 10.810306 -221.481964
53.790703 10.737175 -225.580231
59.597519 14.757678 -229.234375
62.754116 21.842779 -231.870056
62.708042 30.081778 -232.095474
59.471729 37.265079 -229.850189
53.619251 41.426044 -226.419907
51.482063 17.01623 -234.744049
54.867027 19.349703 -236.403534
56.919567 23.417553 -237.546341
56.893154 28.13394 -237.675369
54.794983 32.235031 -236.756088
51.383739 34.617825 -235.225647
47.194931 34.645336 -233.363434
43.398937 32.309387 -231.70961
41.204727 28.235445 -230.761261
41.231091 23.519098 -230.632233
43.470905 19.424128 -231.357071
47.293255 17.043772 -232.881836
47.340034 17.785786 -256.255432
50.452724 19.773458 -256.968109
52.285759 23.215406 -257.508514
52.263481 27.192001 -257.61731
50.392212 30.637465 -257.264984
47.260109 32.624123 -256.65683
43.578671 32.61652 -256.009644
39.994751 30.618908 -255.47464
37.682423 27.171736 -255.102036
37.699821 23.198967 -255.000824
40.044754 19.763145 -255.194122
43.652985 17.782602 -255.617035
190.938843 3.184974 -191.968674
185.477722 8.778203 -202.930557
181.650513 20.651838 -209.141403
181.508972 34.354073 -209.420044
185.064545 46.625141 -203.76976
190.361786 52.987091 -193.302322
196.585419 53.274719 -180.262375
200.967667 47.273399 -170.536896
203.935684 35.523293 -163.368668
204.058685 22.223108 -163.16951
201.361145 10.061525 -169.73111
197.161331 3.705616 -178.88266
217.909821 7.19451 -204.383484
212.54895 12.144624 -212.174973
208.683685 21.955564 -217.255692
208.527817 33.365192 -217.457031
212.096924 43.51757 -212.84494
217.27182 49.184887 -205.439224
224.156296 49.519981 -195.083969
229.290863 44.088238 -187.354935
232.559952 34.267372 -182.502014
232.696732 23.267818 -182.377884
229.723145 13.146164 -186.763168
224.793655 7.550405 -194.029221
231.020645 13.316775 -211.242111
227.186768 17.084475 -216.494553
224.952271 23.827412 -220.274841
224.820099 31.738152 -220.449234
226.824661 38.714008 -216.975189
230.525177 42.845161 -211.903397
235.795105 43.089165 -204.922211
239.416595 39.297516 -199.889496
241.54895 32.524139 -197.401871
241.680496 24.62661 -197.229935
239.778076 17.681597 -199.411377
236.290588 13.561187 -204.260986
241.735535 17.555672 -217.381424
238.693924 20.342764 -221.198486
236.947128 25.116526 -223.441422
236.85289 30.70854 -223.565933
238.436279 35.633465 -221.538956
241.379501 38.688522 -217.85202
244.984924 38.854778 -213.114548
247.717468 36.057869 -209.504517
249.284515 31.271456 -207.69371
249.378708 25.679422 -207.569183
247.975098 20.767128 -209.164032
245.340988 17.72191 -212.643951
145.306366 53.652851 -170.310013
145.943848 47.918377 -158.894638
146.555054 35.664394 -151.161652
146.676987 21.566702 -150.926361
146.251404 8.903189 -157.991913
145.684723 2.372319 -168.834061
144.602051 1.864818 -183.345001
143.705032 7.981351 -195.458954
143.476929 20.3552 -202.530701
143.371307 34.004322 -202.885376
143.413788 46.745647 -196.436096
144.223724 53.343029 -184.77597
96.702187 2.545652 -188.812347
101.812775 8.031891 -199.334213
105.304459 20.12858 -205.702728
105.225441 33.552502 -206.062469
101.595596 45.948299 -200.363205
96.427734 52.211082 -190.217819
91.354675 52.752476 -177.400803
87.314011 47.261719 -166.220016
84.671738 34.96043 -159.180832
84.767731 21.060669 -158.939392
87.549866 8.646338 -165.30574
91.630821 2.863908 -175.991745
42.989628 16.159218 -278.166473
46.464844 18.434536 -278.021515
48.434769 22.297476 -278.084808
48.409145 26.921461 -278.210907
46.402893 30.75458 -278.347809
42.987015 32.912949 -278.483124
38.901482 32.741886 -278.493011
33.518089 30.371986 -278.90036
29.60689 26.543274 -279.388214
29.479317 22.039392 -279.50293
33.256989 18.305201 -279.081909
38.729866 16.124735 -278.450256
244.414932 24.63275 -224.37764
247.607468 23.450714 -221.144272
247.449417 32.832943 -221.353195
244.300873 31.401379 -224.528351
250.57103 23.584152 -217.393967
252.87056 25.013397 -213.681305
252.756531 31.782024 -213.832016
250.412964 32.966373 -217.60289
46.226162 27.953775 -281.870178
46.258209 21.017633 -281.690857
42.101185 29.07028 -282.513397
42.065327 19.732494 -282.395081
30.298418 27.396267 -283.437683
37.437561 28.841824 -282.748444
37.233101 19.636209 -282.895172
30.017921 20.705183 -283.749817
71.586182 3.811318 -185.98877
61.501461 4.415894 -203.272202
49.177319 6.937353 -212.156906
53.433048 6.554064 -195.396759
78.622726 3.568244 -196.402084
69.729523 6.219474 -211.045578
57.606987 6.822975 -218.058487
85.626945 8.506883 -205.48259
76.414764 14.491159 -217.317398
64.997375 11.691516 -223.359528
90.146904 20.026793 -211.158478
78.510078 26.375179 -220.058746
68.963577 20.812893 -227.067963
90.071808 33.285236 -211.51889
76.281227 38.363552 -217.9702
68.904152 31.441961 -227.35878
85.421669 45.062954 -206.480789
69.501579 47.012409 -212.162064
64.835197 40.711422 -224.153534
78.360176 50.899448 -197.712296
61.249203 49.6161 -204.511032
57.388657 45.897373 -219.127579
71.321815 51.452133 -187.306137
53.203228 47.666744 -196.52063
48.958607 46.08094 -213.227875
65.230873 46.127438 -177.800034
47.052376 39.044044 -190.148483
41.588249 41.098415 -207.877045
61.174488 34.300808 -171.615997
44.453411 27.082005 -187.269608
37.149029 31.894571 -204.41539
61.255142 20.880934 -171.293564
47.187115 15.077951 -189.499329
37.208424 21.263227 -204.124496
65.443527 9.100325 -176.832687
41.750793 12.007045 -207.081085
43.302734 39.973526 -220.348862
47.091129 37.191498 -228.430191
50.168076 42.001553 -224.407379
38.218609 34.195164 -217.339767
42.390392 34.225231 -226.010254
36.317825 26.25209 -215.99649
39.664875 29.041409 -224.608566
38.307571 18.271494 -216.904068
39.698471 23.033606 -224.444183
43.456738 12.406019 -219.59462
42.482086 17.811649 -225.561172
50.34552 10.241138 -223.538406
47.216373 14.770153 -227.816742
56.93866 12.264857 -227.506241
52.384224 14.724238 -230.550034
61.586422 18.023643 -230.71521
56.516998 17.687273 -232.97197
63.11684 25.952709 -232.411346
58.958569 22.860594 -234.700089
61.49741 33.945061 -231.150833
58.924938 28.868423 -234.864456
56.784683 39.822277 -228.260239
56.425266 34.100918 -233.421066
52.258976 37.145618 -231.163513
53.324249 17.911285 -235.610886
50.012875 17.857786 -242.310791
49.433483 16.716433 -233.82457
56.078903 21.225328 -237.068726
53.221348 19.92071 -243.472961
57.234337 25.773315 -237.766724
55.11412 23.506905 -244.261673
56.027885 30.339476 -237.3181
55.090855 27.657412 -244.375229
53.236073 33.697334 -236.042801
53.157955 31.260006 -243.783203
49.331676 34.944542 -234.323303
49.926376 33.347454 -242.734604
45.156082 33.750271 -232.455994
46.102192 33.360096 -241.490372
42.046993 30.430294 -231.142776
42.632935 31.294146 -240.384323
40.922482 25.878672 -230.585144
40.565544 27.704084 -239.702576
42.0979 21.316216 -230.893417
40.588718 23.553633 -239.589035
45.244259 17.964277 -232.024078
42.696285 19.954922 -240.074051
46.188683 17.870451 -241.066544
49.009144 18.551233 -256.615448
44.600239 17.07795 -270.350555
45.527958 17.520643 -255.914825
51.575462 21.362318 -257.277832
47.765484 19.159342 -270.627838
52.527561 25.20331 -257.629456
49.64257 22.748878 -270.942291
51.532501 29.046825 -257.488007
49.619427 26.888294 -271.05545
48.935844 31.860313 -256.977936
47.704514 30.466709 -270.933685
45.447796 32.885113 -256.326477
44.543449 32.5033 -270.726868
41.729519 31.846201 -255.72168
40.783619 32.440186 -270.54007
38.578724 29.026207 -255.267639
36.561089 30.320917 -270.54538
37.377094 25.184772 -255.004974
33.578297 26.735752 -270.575195
38.612972 21.348532 -255.071014
33.553173 22.634148 -270.537781
41.793232 18.544649 -255.374161
36.517605 19.095425 -270.403595
40.784199 17.058901 -270.252075
207.165146 4.681902 -199.139053
187.870483 4.854091 -198.262009
169.678528 2.36994 -185.739075
194.214798 3.044075 -185.113922
201.246597 10.000619 -208.549469
183.482483 14.311297 -206.400635
165.894699 8.220861 -197.731659
196.737122 21.149158 -214.016464
180.756805 27.437904 -210.389908
163.684418 20.4179 -204.629547
196.585907 34.0495 -214.23616
183.201614 40.924202 -206.959274
163.55806 34.307503 -204.966949
200.796219 45.578934 -209.30748
187.352264 50.812412 -199.367859
165.540192 46.896355 -198.644608
206.522934 51.761757 -200.386902
193.620438 53.644993 -186.561646
169.202454 53.327354 -187.112396
213.528305 52.103458 -188.349655
199.062286 51.326885 -174.849716
173.477112 53.578785 -173.373199
218.839554 46.118191 -179.376892
202.536316 41.751934 -166.817078
176.159698 47.775391 -162.954208
222.344742 35.009312 -173.134979
204.611481 28.921352 -161.701462
178.062469 35.751053 -155.315765
222.468857 22.693043 -173.02446
202.789825 15.791245 -166.36113
178.18811 21.852819 -155.039215
219.261749 11.21432 -178.715988
199.573532 5.822595 -173.699356
176.512711 9.402616 -162.034958
214.169449 5.113975 -187.089737
173.952408 2.932729 -171.932724
225.142288 10.265621 -208.118958
214.883499 8.815354 -208.913513
221.347778 6.903497 -199.164566
220.685455 14.701679 -214.467758
210.567993 16.712608 -214.777802
217.889221 22.90958 -219.120621
207.745148 27.593897 -218.495026
217.738525 32.517361 -219.317245
210.259583 38.826084 -215.199326
220.26532 41.013706 -215.044128
214.315552 47.067902 -209.8125
224.561676 45.940208 -208.951187
220.686829 49.966526 -200.27858
230.757492 46.23101 -200.461533
227.159012 47.617207 -190.592468
235.130783 41.637424 -194.171921
230.967285 39.446846 -184.820938
237.792206 33.400974 -190.72142
233.358749 28.803825 -181.382675
237.936737 23.925404 -190.549683
231.247665 17.936844 -184.512207
235.544571 15.462005 -193.621246
227.720581 9.511739 -189.716934
231.337921 10.560822 -199.630112
236.417999 15.832821 -214.243744
228.84024 14.728415 -214.128464
233.586639 12.917499 -207.887604
233.010406 18.998133 -218.68396
225.929291 20.190374 -218.514297
231.00885 24.598526 -221.534027
224.504715 27.758707 -221.116348
230.899109 31.110659 -221.679016
225.673615 35.482422 -218.852448
232.708832 36.896515 -219.082489
228.396057 41.227467 -214.719986
236.004578 40.369255 -214.790115
233.073502 43.484173 -208.573059
240.345291 40.570892 -209.020401
238.075333 41.675667 -201.786667
243.400681 37.392223 -204.913483
240.392273 36.16761 -198.634613
245.176224 31.768742 -202.929611
242.201355 28.597965 -196.745712
245.285934 25.256584 -202.784607
240.647049 20.894926 -198.300079
243.70224 19.493784 -204.514923
238.519348 15.180972 -201.195938
240.758743 16.034422 -208.47403
245.828247 19.706415 -219.919327
240.109039 18.602816 -219.439682
243.514328 17.257042 -215.082901
242.864334 21.924042 -223.282257
237.535675 22.550676 -222.51535
241.685791 25.200844 -224.769562
236.695541 27.902357 -223.806381
241.592682 30.724823 -224.892548
237.354004 33.331394 -222.755402
242.659134 34.102375 -223.553421
239.790726 37.496635 -219.860413
245.544235 36.56601 -220.294754
243.145477 39.148876 -215.570404
248.681946 36.708447 -216.272491
246.600204 37.809677 -210.9561
251.153992 34.486645 -212.72522
248.468811 33.836922 -208.465134
252.269058 31.205992 -211.362778
249.673386 28.488928 -207.284164
252.362122 25.682005 -211.239761
248.650436 23.056168 -208.225082
251.359161 22.308304 -212.454025
246.918549 18.915827 -210.53537
248.965988 19.848854 -215.897049
145.67778 51.969345 -163.915558
116.459358 53.435467 -171.614426
144.813858 53.832794 -177.512634
146.211121 42.193901 -154.765167
114.816917 47.757324 -159.68309
146.773178 28.687517 -149.466064
113.904541 35.370251 -152.163498
146.439926 14.790783 -154.239517
114.015999 21.31488 -151.977921
146.034546 4.589524 -162.657333
115.082977 8.613648 -158.81871
145.196625 1.65345 -175.979675
116.766739 2.265723 -170.143539
144.05574 3.739208 -190.08107
119.131577 1.859357 -184.56572
143.530243 13.826905 -199.569611
121.494102 7.933103 -196.100906
143.449356 27.176762 -203.799942
123.272064 20.300068 -202.938736
143.32518 40.632668 -200.256424
123.184639 33.689953 -203.291977
143.703644 51.279346 -191.307739
121.253036 46.390774 -197.120865
118.825172 53.008579 -186.024521
99.339851 4.054066 -194.492081
94.079933 2.483229 -182.535751
103.883751 13.714145 -203.139236
105.816513 26.847855 -206.74939
103.730461 40.025501 -203.847443
99.079742 50.290779 -195.767258
93.804947 52.70845 -183.978821
89.167366 51.293804 -171.247665
85.80159 41.476231 -162.22522
84.237953 28.065092 -157.859116
85.980103 14.407954 -161.688385
89.434784 4.596441 -170.000946
44.8559 17.040869 -278.070313
42.287552 16.596924 -281.292389
40.938812 15.843775 -278.297028
47.682613 20.216194 -277.989227
46.148918 18.718124 -280.773224
48.69236 24.61075 -278.158203
47.693962 21.79903 -280.688721
47.63504 28.995619 -278.227051
47.664959 27.254433 -280.835663
44.803925 32.105396 -278.432281
46.09412 30.302004 -281.074677
41.016094 33.131145 -278.499176
42.329212 32.250149 -281.51947
36.427444 31.79705 -278.597443
37.875484 31.99892 -281.614838
31.076468 28.599253 -279.159668
31.444311 29.736141 -282.198456
29.13994 24.285011 -279.471375
27.989815 26.70064 -282.799683
30.859556 20.027201 -279.337616
27.763025 21.445833 -283.054993
36.182976 16.964903 -278.701447
31.043396 18.509573 -282.613556
37.586571 16.539549 -281.776489
244.518417 28.01446 -224.691788
246.048645 23.8985 -222.890259
247.869034 28.142576 -221.472794
249.145874 23.34741 -219.296021
248.982101 33.070118 -219.512543
245.907852 32.255684 -223.076355
251.87027 24.160585 -215.525131
250.81543 28.275105 -217.749939
253.106506 28.40082 -213.838409
251.729477 32.517765 -215.711243
46.364403 24.484957 -281.86084
44.248726 28.657686 -282.255127
44.264553 20.24544 -282.073547
42.062542 24.409418 -282.588684
39.852009 29.135244 -282.679138
39.737492 19.525757 -282.678284
34.308506 28.231331 -282.97879
29.924408 24.048639 -283.747192
37.293163 24.25403 -282.981842
34.037529 20.043957 -283.248169
61.855335 4.844198 -190.136612
65.640556 4.014396 -194.715515
54.618855 5.290326 -207.703964
50.427292 6.412592 -204.298386
69.554146 3.909498 -199.348816
73.458961 4.539729 -203.781387
63.136826 6.202312 -214.579285
58.93 5.21888 -211.195633
77.277596 6.971873 -207.905411
80.667618 11.369835 -211.480179
70.356056 12.680613 -220.468948
67.058868 8.692428 -217.72406
83.021645 16.994637 -214.132141
84.108162 23.26791 -215.610687
73.463181 23.318739 -223.934509
72.528831 17.69784 -222.62265
84.071617 29.77191 -215.788132
82.914398 36.094517 -214.653458
72.433075 34.835011 -223.091522
73.430527 29.161596 -224.09436
80.496872 41.829262 -212.312271
77.056816 46.447468 -208.985565
66.861191 44.0639 -218.691833
70.20372 39.937904 -221.214706
73.209282 49.298275 -205.009766
69.295097 50.453102 -200.630142
58.690441 48.093552 -212.368683
62.909966 46.801346 -215.690063
65.380722 50.705662 -196.000916
61.603371 49.979977 -191.373138
50.199429 47.196178 -205.414215
54.378899 48.238823 -208.879028
58.171051 47.330364 -187.094696
55.25547 42.702934 -183.441315
43.276257 40.474834 -199.466461
46.424034 44.585384 -202.209122
52.992115 36.9356 -180.61647
51.664017 30.615557 -178.920654
39.625805 29.738808 -196.093964
40.93124 35.381569 -197.356903
51.701736 24.079285 -178.751358
53.102524 17.718119 -180.114532
41.027073 18.225971 -196.887512
39.658447 23.895964 -195.934097
55.430172 11.97824 -182.624527
58.395309 7.445258 -186.014557
46.622681 9.029366 -201.236298
43.429035 13.125293 -198.71817
49.192516 44.28466 -219.486252
45.330769 43.172756 -217.014664
45.241966 38.644096 -224.828217
48.268627 39.535271 -226.521118
41.854664 40.87373 -214.773712
38.998257 37.520531 -212.903503
40.264099 34.397964 -222.122055
42.503716 36.892529 -223.327408
36.935287 33.393318 -211.477875
35.834854 28.786774 -210.616745
37.840538 27.909565 -220.688583
38.67067 31.335129 -221.226334
35.861557 24.010126 -210.486053
37.013565 19.37966 -211.094437
38.728886 20.917303 -220.941269
37.86039 24.357645 -220.5914
39.122849 15.218711 -212.293289
42.016956 11.824957 -213.978928
42.624355 15.296448 -222.736526
40.356689 17.828051 -221.668686
45.519054 9.470396 -216.092575
49.393681 8.280515 -218.501175
48.419392 12.54757 -225.78273
45.382446 13.496112 -224.140167
53.346638 8.234299 -220.997406
57.120834 9.33477 -223.418243
54.294472 13.410295 -229.0961
51.461681 12.518259 -227.475098
60.49617 11.608989 -225.645081
63.220959 14.93477 -227.590759
58.738998 17.65044 -231.912704
56.761623 15.160464 -230.592606
65.011986 19.040697 -229.199539
65.810875 23.636528 -230.256424
60.862011 24.126858 -233.723358
60.134426 20.706787 -233.00563
65.784164 28.413193 -230.387115
64.933678 33.050716 -229.58284
60.076153 31.124653 -233.290665
60.842125 27.678793 -233.820541
63.096424 37.218197 -228.200439
60.334049 40.620907 -226.438873
56.640957 36.756615 -231.183502
58.646374 34.220417 -232.366058
56.932743 43.000263 -224.339355
53.145561 44.223698 -221.982086
51.310917 39.505978 -228.213486
54.153988 38.558334 -229.78418
50.854328 15.836503 -231.963409
52.977917 16.504707 -233.038788
51.789528 17.931183 -238.192291
49.919224 17.370653 -237.441925
54.81094 17.811558 -234.039749
56.293068 19.669111 -234.926926
54.765514 20.572382 -239.508743
53.42968 19.022823 -238.893478
57.410564 21.94919 -235.636902
58.059223 24.499962 -236.083008
56.305626 24.597651 -240.280533
55.75312 22.47298 -239.987427
58.044415 27.14595 -236.155411
57.36713 29.7099 -235.849228
55.716942 28.930546 -240.164108
56.293274 26.799339 -240.34079
56.224052 32.012772 -235.264648
54.721066 33.899403 -234.479935
53.354889 32.409222 -239.259735
54.708046 30.84333 -239.789764
52.873268 35.238483 -233.551361
50.742027 35.940731 -232.513489
49.825787 34.098991 -237.899643
51.702469 33.519196 -238.61879
48.434872 35.958862 -231.379013
46.117397 35.291519 -230.23175
45.848782 33.548687 -236.343735
47.829876 34.109074 -237.122864
44.013256 33.983265 -229.226471
42.294308 32.121647 -228.439804
42.560417 30.903788 -235.098007
44.045734 32.45586 -235.652039
41.080566 29.8372 -227.870132
40.456577 27.283592 -227.532867
40.969669 26.874903 -234.449554
41.509083 29.000854 -234.6922
40.471371 24.637621 -227.46048
41.123951 22.076534 -227.657791
41.545155 22.543356 -234.515533
40.981972 24.673241 -234.389313
42.363274 19.778048 -228.102066
44.103123 17.895483 -228.786301
44.120522 19.069527 -235.285782
42.617805 20.632917 -234.816986
46.222038 16.557789 -229.719177
48.547161 15.854651 -230.828964
47.923298 17.380747 -236.665161
45.935852 17.960711 -235.917221
47.866505 17.718204 -248.535034
49.645958 18.240252 -249.022629
46.744106 17.824072 -263.885223
44.99683 17.295515 -263.662872
51.233318 19.250671 -249.494659
52.537983 20.681957 -249.916687
49.609325 20.273687 -264.386932
48.309921 18.839338 -264.135132
53.472954 22.43523 -250.249496
53.964714 24.393316 -250.458588
51.022934 23.985554 -264.758606
50.539089 22.028128 -264.605774
53.95335 26.42075 -250.514053
53.439644 28.381699 -250.412186
50.505898 27.967995 -264.768158
51.011597 26.010754 -264.814026
52.485077 30.139988 -250.175446
51.164417 31.577564 -249.831924
48.243195 31.151066 -264.46875
49.556835 29.721037 -264.644836
49.565777 32.594505 -249.415359
47.780502 33.12252 -248.956497
44.927784 32.669674 -264.057312
46.671516 32.156689 -264.265747
45.903244 33.124969 -248.483139
44.035202 32.601627 -248.024246
41.168102 32.114857 -263.692139
43.077305 32.654949 -263.860809
42.284016 31.588694 -247.610046
40.785015 30.154305 -247.261551
37.442337 29.647999 -263.473206
39.230846 31.089136 -263.56601
39.70118 28.398533 -246.99054
39.139458 26.439182 -246.815094
35.454742 25.938648 -263.292542
36.125488 27.892118 -263.380402
39.150787 24.411777 -246.759613
39.734406 22.452135 -246.827835
36.130951 21.973976 -263.261444
35.456169 23.921225 -263.252686
40.837849 20.69635 -247.002762
42.352875 19.261854 -247.272751
39.256016 18.80999 -263.297607
37.455441 20.231518 -263.277039
44.115356 18.247402 -247.631485
45.989265 17.720663 -248.061646
43.134693 17.289938 -263.48465
41.209053 17.807047 -263.361267
201.486115 3.621773 -192.358307
198.044632 4.387421 -198.780548
179.466431 3.328967 -191.944763
182.345779 2.505996 -184.977249
195.120499 7.113815 -203.920044
192.769394 11.842499 -207.543808
175.248947 11.102282 -202.098129
177.059448 6.184971 -197.77887
190.563644 17.703012 -210.467957
188.85672 24.132391 -212.545792
172.516861 23.913042 -207.571777
173.679367 17.209915 -205.416214
188.783188 30.875172 -212.667679
190.343338 37.538933 -210.8423
173.478607 37.763733 -205.878464
172.449249 30.892986 -207.728348
192.403168 43.594284 -208.196655
194.622467 48.487907 -204.863632
176.62294 49.207172 -198.782608
174.921356 44.071941 -202.843521
197.454819 51.642563 -199.982132
200.853973 53.036224 -193.729935
181.806503 53.668621 -186.411514
178.957886 52.401894 -193.192383
204.273956 53.202091 -187.323807
207.333344 52.086815 -181.576416
186.859146 52.790821 -173.566742
184.554947 53.799896 -179.620697
209.815292 49.050495 -176.896408
211.755936 44.198643 -173.159515
190.021667 44.947254 -164.461243
188.644928 49.839043 -168.562561
213.444351 38.382191 -169.708618
214.671921 32.135094 -167.08197
192.258713 32.323154 -157.767975
191.282379 38.923195 -160.656006
214.732315 25.674355 -167.013275
213.631775 19.270294 -169.463043
191.469559 18.679098 -160.272247
192.320938 25.451973 -157.646149
212.089081 13.246553 -172.618668
210.296432 8.218126 -175.977356
189.073761 7.330993 -167.518326
190.335297 12.438595 -163.760742
207.919418 5.091354 -180.346191
204.905914 3.863308 -185.935394
185.093857 2.788554 -178.152863
187.365417 4.123283 -172.243881
223.410889 8.379265 -204.089218
220.336197 9.331297 -208.510132
211.45433 6.416894 -204.680069
214.88382 5.59276 -199.16153
217.887909 11.699245 -212.019363
216.030319 15.396358 -214.683228
206.28215 13.314618 -212.01474
208.590958 8.992247 -208.983002
214.347046 19.948763 -217.179169
213.048187 24.99762 -219.161362
202.35379 24.501558 -216.711258
204.081345 18.645094 -214.665604
212.970383 30.299131 -219.260712
214.116562 35.518337 -217.481064
203.850067 36.74818 -214.983612
202.276505 30.658693 -216.81279
215.655914 40.229107 -215.199295
217.389313 44.069435 -212.744415
208.069962 46.721996 -209.834488
205.898605 42.258698 -212.589447
219.749374 46.741421 -209.397659
222.779907 48.127636 -205.065033
214.218109 51.158936 -200.37561
210.835693 49.712898 -205.761292
226.135941 48.29113 -200.277359
229.327026 47.18462 -195.714615
221.124893 50.188232 -189.370865
217.790314 51.340355 -194.646286
231.717194 44.650517 -192.206024
233.327179 40.8559 -189.789368
225.795151 42.795471 -182.016968
223.7939 47.284496 -185.175629
234.834381 36.292519 -187.711105
236.100555 31.318422 -186.115021
228.86998 31.780842 -177.025803
227.552277 37.471893 -179.181396
236.171783 26.15793 -186.042252
235.048431 21.075499 -187.475647
227.750687 20.077696 -178.995483
228.934128 25.905746 -176.977448
233.685165 16.375711 -189.339722
